16,2.483498912000016,3,2
16,0.15243879299998753,3,2
16,2.3501028199999894,3,2
16,0.20007037099998115,3,2
16,2.390307597000003,3,2
16,0.2850655510000024,3,2
16,2.539531215000011,3,2
16,0.2753099639999732,3,2
16,2.365039180999986,3,2
16,0.3062855350000291,3,2
16,1.5110217929999976,3,2
16,0.31246055200000455,3,2
16,2.5216204249999805,3,2
16,0.3002988709999954,3,2
16,2.2053495240000416,3,2
16,0.32839556999999786,3,2
16,2.382832549999989,3,2
16,0.30133024299999533,3,2
16,2.214007651999964,3,2
16,0.28163113599998724,3,2
16,2.367606359999968,3,2
16,0.37299824600000875,3,2
16,2.1805102369999645,3,2
16,0.3806187760000057,3,2
16,2.2237283819999902,3,2
16,0.36395274500000596,3,2
16,2.0337174939999727,3,2
16,0.439111400999991,3,2
16,2.3413100920000147,3,2
16,0.3613420700000347,3,2
16,2.2432457840000097,3,2
16,0.4108947199999875,3,2
16,2.3897645959999636,3,2
16,0.37728862400001617,3,2
16,2.5176512799999955,3,2
16,0.3674730719999957,3,2
16,2.0111979640000186,3,2
16,0.5149507649999805,3,2
16,2.0172119139999722,3,2
16,0.5255277960000058,3,2
16,2.4103099960000236,3,2
16,0.6085944970000128,3,2
16,2.106849120999982,3,2
16,0.570387482000001,3,2
16,2.1188188709999736,3,2
16,0.562382375000027,3,2
16,1.9568907609999542,3,2
16,0.578481470999975,3,2
16,2.1433277989999624,3,2
16,0.569964218999985,3,2
16,2.0391440069999476,3,2
16,0.6392433729999993,3,2
16,2.1761949959999924,3,2
16,0.6252136389999805,3,2
16,2.1209295049999923,3,2
16,0.6991493680000076,3,2
16,2.0381860720000304,3,2
16,0.6925588209999773,3,2
16,2.001770494000027,3,2
16,0.7033061349999912,3,2
16,1.7710116530000164,3,2
16,0.7207434089999651,3,2
16,1.3752711110000178,3,2
16,0.715798532000008,3,2
16,1.9291451510000002,3,2
16,0.7021721810000372,3,2
16,1.9088487440000108,3,2
16,0.7130777190000117,3,2
16,1.76977948199999,3,2
16,0.7678043799999728,3,2
16,1.7756531349999705,3,2
16,0.7585881109999946,3,2
16,1.7274538500000176,3,2
16,0.8467505859999847,3,2
16,1.8648242040000014,3,2
16,0.8366444689999639,3,2
16,1.7018208050000112,3,2
16,0.7542121490000113,3,2
16,1.6685667809999813,3,2
16,0.7849016459999802,3,2
16,1.6910057709999933,3,2
16,0.6993348569999966,3,2
16,1.5146918870000263,3,2
16,0.7504971009999508,3,2
16,1.7081317899999817,3,2
16,0.7463099679999914,3,2
16,1.5377534930000252,3,2
16,0.7207875080000008,3,2
16,1.0072459180000237,3,2
16,0.7379785400000287,3,2
16,1.191984405000028,3,2
16,0.75505092100002,3,2
16,1.6306917720000342,3,2
16,0.8045813749999979,3,2
16,1.5662868299999673,3,2
16,0.6919496849999973,3,2
16,1.2644833550000385,3,2
16,0.7853828300000032,3,2
16,1.2214610100000414,3,2
16,0.8464740759999927,3,2
16,1.2630185500000266,3,2
16,0.8015195760000324,3,2
16,1.3458568020000143,3,2
16,0.8587120380000215,3,2
16,1.3659709190000058,3,2
16,0.8422915300000113,3,2
16,0.8934758299999999,3,2
16,0.8338390899999695,3,2
16,1.2155060929999877,3,2
16,0.7759104830000183,3,2
16,1.1572103469999888,3,2
16,0.7575011220000079,3,2
16,1.0880846439999914,3,2
16,0.7445889630000124,3,2
16,1.1013461349999716,3,2
16,0.8404309219999959,3,2
16,1.0824032030000126,3,2
16,0.7894243989999836,3,2
16,0.7016000440000312,3,2
16,0.7962482629999954,3,2
16,1.0248251539999842,3,2
16,0.8072565090000126,3,2
16,0.8604978980000055,3,2
16,0.7771773329999974,3,2
16,0.9192748520000009,3,2
16,0.7789551909999659,3,2
16,0.8143803510000112,3,2
16,0.7999419090000401,3,2
16,0.8835449929999868,3,2
16,0.8084874340000283,3,2
16,0.886381541999981,3,2
16,0.6866409560000193,3,2
16,0.7441311599999949,3,2
16,0.7190702480000368,3,2
16,0.842345311000031,3,2
16,0.5801452540000014,3,2
16,0.8266528300000004,3,2
16,0.5917210910000108,3,2
16,0.7594022960000189,3,2
16,0.5603993149999837,3,2
16,0.6622545150000292,3,2
16,0.4994827719999648,3,2
16,0.6711007580000228,3,2
16,0.47469620199996143,3,2
16,0.4251176319999672,3,2
16,0.48617567300004794,3,2
16,0.5256752150000352,3,2
16,0.4153350529999784,3,2
16,0.5604362560000027,3,2
16,0.3860033849999809,3,2
16,0.3257346890000008,3,2
16,0.43361883200003604,3,2
16,0.4573493959999837,3,2
16,0.4140281979999827,3,2
16,0.47503435700002683,3,2
16,0.3359737669999845,3,2
16,0.2674228970000172,3,2
16,0.3592614139999455,3,2
16,0.35235471700002563,3,2
16,0.30977769499997976,3,2
16,0.398907443999974,3,2
16,0.3031888780000145,3,2
16,0.3422667060000322,3,2
16,0.28358464100000447,3,2
16,0.35926319300000387,3,2
16,0.25650981899997305,3,2
16,0.3099777410000115,3,2
16,0.16822593899996718,3,2
16,0.23876064699999233,3,2
16,0.20162101699997947,3,2
16,0.2635961959999804,3,2
16,0.19056237499995632,3,2
16,0.24172154000001456,3,2
16,0.20148333599996704,3,2
16,0.1975287699999626,3,2
16,0.21168792599996777,3,2
16,0.21120945699999538,3,2
16,0.19256206099998963,3,2
16,0.1828300009999566,3,2
16,0.16109681900002215,3,2
16,0.16473880800003826,3,2
16,0.11770123299999113,3,2
16,0.12930838599999106,3,2
16,0.1077892960000213,3,2
16,0.12842073199999504,3,2
16,0.12267696499998237,3,2
16,0.12585226900000634,3,2
16,0.1020270660000051,3,2
16,0.10577968900003043,3,2
16,0.10631811499996502,3,2
16,0.11999583799996572,3,2
16,0.12246407499998213,3,2
16,0.10478994599998259,3,2
16,0.05872169299999541,3,2
16,0.06672535100000232,3,2
16,0.08842720600000575,3,2
16,0.06386682700002666,3,2
16,0.027674463999971977,3,2
16,0.046041677000005166,3,2
16,0.03672376899999108,3,2
16,0.04714282899999489,3,2
16,0.02061336700000993,3,2
16,0.01735944400002154,3,2
16,0.0009293079999679321,3,2
8,0.004814242000000024,1,1
8,0.009474190000000049,1,1
8,0.007286304999999937,1,1
8,0.006435462000000003,1,1
8,0.005143392999999996,1,1
8,0.009592838999999964,1,1
8,0.006932380000000071,1,1
8,0.0049877210000000005,1,1
8,0.004891195000000015,1,1
8,0.012738680000000002,1,1
8,0.0078019280000000135,1,1
8,0.012492634000000002,1,1
8,0.011246446999999993,1,1
8,0.009345084000000003,1,1
8,0.009475815999999915,1,1
8,0.002751560999999958,1,1
8,0.012310331000000008,1,1
8,0.009169230000000028,1,1
8,0.009081166999999946,1,1
8,0.013603083999999988,1,1
8,0.015468229,1,1
8,0.014586391000000032,1,1
8,0.012794486999999966,1,1
8,0.0091595069999999,1,1
8,0.011250283000000083,1,1
8,0.008636497000000132,1,1
8,0.020380237999999995,1,1
8,0.011564036,1,1
8,0.01125614499999994,1,1
8,0.01049213300000007,1,1
8,0.010672754000000007,1,1
8,0.009709417000000053,1,1
8,0.010785224000000149,1,1
8,0.010554766000000049,1,1
8,0.012658720000000123,1,1
8,0.008176184999999947,1,1
8,0.012604092999999983,1,1
8,0.00827739499999991,1,1
8,0.013667419999999986,1,1
8,0.011503532999999955,1,1
8,0.008802261000000033,1,1
8,0.011797661999999987,1,1
8,0.00947674799999998,1,1
8,0.010301672999999845,1,1
8,0.005152220000000041,1,1
8,0.008609623000000122,1,1
8,0.007412936000000148,1,1
8,0.00419891200000011,1,1
8,0.0028763489999998892,1,1
8,0.004567548000000032,1,1
8,0.001379851000000043,1,1
8,0.00453289699999998,3,1
8,0.086948209,3,1
8,0.00813183400000006,3,1
8,0.088330782,3,1
8,0.004361351999999985,3,1
8,0.09714403900000002,3,1
8,0.0009339509999999329,3,1
8,0.09272386900000007,3,1
8,0.0014796420000000587,3,1
8,0.08855490399999988,3,1
8,0.004882830999999976,3,1
8,0.081331335,3,1
8,0.005400150999999909,3,1
8,0.09357965899999998,3,1
8,0.007599685999999828,3,1
8,0.071442169,3,1
8,0.009170912000000087,3,1
8,0.0755894720000001,3,1
8,0.010179694000000072,3,1
8,0.07453559199999993,3,1
8,0.012178411999999916,3,1
8,0.061789436999999836,3,1
8,0.010565146000000025,3,1
8,0.07268575300000002,3,1
8,0.013315055000000076,3,1
8,0.06706991699999998,3,1
8,0.015432362999999949,3,1
8,0.062846862,3,1
8,0.0158972289999999,3,1
8,0.059414591999999766,3,1
8,0.018197441000000314,3,1
8,0.055772924000000224,3,1
8,0.01415473200000017,3,1
8,0.05321719800000002,3,1
8,0.013637489999999808,3,1
8,0.05199992700000022,3,1
8,0.013080859,3,1
8,0.05414641600000003,3,1
8,0.012551564000000237,3,1
8,0.028130631999999878,3,1
8,0.007729027999999971,3,1
8,0.034571675000000024,3,1
8,0.011318425000000243,3,1
8,0.029939034999999947,3,1
8,0.007715230000000073,3,1
8,0.02483587399999987,3,1
8,0.004632986999999922,3,1
8,0.015377183000000016,3,1
8,0.003966307999999863,3,1
8,0.002028570999999868,3,1
8,0.0014243669999998154,3,1
8,0.005795911999999959,3,1
8,0.09380758099999997,3,1
8,0.011812738000000045,3,1
8,0.08313735699999991,3,1
8,0.00989370700000003,3,1
8,0.10488325300000001,3,1
8,0.00430265800000007,3,1
8,0.08921960200000001,3,1
8,0.0027317909999999834,3,1
8,0.07144035900000001,3,1
8,0.005887176999999966,3,1
8,0.0749265750000001,3,1
8,0.00650541299999996,3,1
8,0.08180049099999986,3,1
8,0.010068935000000057,3,1
8,0.09059208199999991,3,1
8,0.011573279999999908,3,1
8,0.08497181799999987,3,1
8,0.004468485999999938,3,1
8,0.07762787400000004,3,1
8,0.012198697000000092,3,1
8,0.07916489100000001,3,1
8,0.012181176999999987,3,1
8,0.06821780700000013,3,1
8,0.008506243000000024,3,1
8,0.06956120899999996,3,1
8,0.013417055000000122,3,1
8,0.0668744859999999,3,1
8,0.007836941999999958,3,1
8,0.05314113400000009,3,1
8,0.007596332999999955,3,1
8,0.05068659399999964,3,1
8,0.0074347320000001105,3,1
8,0.05991991200000024,3,1
8,0.011035028000000224,3,1
8,0.05369556799999975,3,1
8,0.006384745999999719,3,1
8,0.044540815999999595,3,1
8,0.009158051,3,1
8,0.037107846999999694,3,1
8,0.006087197999999905,3,1
8,0.036844003000000125,3,1
8,0.00820636100000005,3,1
8,0.028177918999999996,3,1
8,0.005886149000000174,3,1
8,0.024371906999999915,3,1
8,0.005212945999999885,3,1
8,0.010800128999999714,3,1
8,0.0024342270000001776,3,1
8,0.005038777999999855,3,1
8,0.0015650789999996917,3,1
8,0.0061194290000000096,1,1
8,0.007183570999999944,1,1
8,0.008531708999999998,1,1
